id,name,parent,variation,permalink,sku,short_description,description,on_sale,prices__currency_code,prices__currency_symbol,prices__currency_minor_unit,prices__currency_decimal_separator,prices__currency_thousand_separator,prices__currency_prefix,prices__currency_suffix,prices__price,prices__regular_price,prices__sale_price,prices__price_range,price_html,average_rating,review_count,images,variations,has_options,is_purchasable,is_in_stock,add_to_cart__text,add_to_cart__description
28188,Tireless Provisioner (foil),0,,https://naipes.winterland.cl/producto/tireless-provisioner-foil/,,,,False,CLP,$,0,",",.,$,,3500,3500,3500,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>3.500</span>",0,0,"[{'id': 28189, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/TirelessProvisioner__73746.1622644474.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/TirelessProvisioner__73746.1622644474.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/TirelessProvisioner__73746.1622644474.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/TirelessProvisioner__73746.1622644474.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'TirelessProvisioner__73746.1622644474.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Tireless Provisioner (foil)&rdquo; a tu carrito
28186,Squirrel Sovereign (retro),0,,https://naipes.winterland.cl/producto/squirrel-sovereign-retro/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28187, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSovereign415__41961.1622644297.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSovereign415__41961.1622644297.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSovereign415__41961.1622644297.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSovereign415__41961.1622644297.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'SquirrelSovereign415__41961.1622644297.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Squirrel Sovereign (retro)&rdquo; a tu carrito
28184,Squirrel Sovereign,0,,https://naipes.winterland.cl/producto/squirrel-sovereign/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28185, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSovereign__61187.1622644295.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSovereign__61187.1622644295.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSovereign__61187.1622644295.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSovereign__61187.1622644295.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'SquirrelSovereign__61187.1622644295.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Squirrel Sovereign&rdquo; a tu carrito
28183,Blessed Respite (foil),0,,https://naipes.winterland.cl/producto/blessed-respite-foil/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28182, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlessedRespite__84912.1622649794.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlessedRespite__84912.1622649794.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlessedRespite__84912.1622649794.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/BlessedRespite__84912.1622649794.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'BlessedRespite__84912.1622649794.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Blessed Respite (foil)&rdquo; a tu carrito
28181,Blessed Respite,0,,https://naipes.winterland.cl/producto/blessed-respite/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28182, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlessedRespite__84912.1622649794.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlessedRespite__84912.1622649794.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlessedRespite__84912.1622649794.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/BlessedRespite__84912.1622649794.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'BlessedRespite__84912.1622649794.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Blessed Respite&rdquo; a tu carrito
28179,Foundation Breaker,0,,https://naipes.winterland.cl/producto/foundation-breaker/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28180, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FoundationBreaker__09477.1622643608.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FoundationBreaker__09477.1622643608.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FoundationBreaker__09477.1622643608.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/FoundationBreaker__09477.1622643608.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'FoundationBreaker__09477.1622643608.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Foundation Breaker&rdquo; a tu carrito
28177,Yavimaya Elder,0,,https://naipes.winterland.cl/producto/yavimaya-elder-3/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28178, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/YavimayaElder__62978.1622644603.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/YavimayaElder__62978.1622644603.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/YavimayaElder__62978.1622644603.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/YavimayaElder__62978.1622644603.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'YavimayaElder__62978.1622644603.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Yavimaya Elder&rdquo; a tu carrito
28175,Scurry Oak,0,,https://naipes.winterland.cl/producto/scurry-oak/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28176, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ScurryOak__36715.1622644181.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ScurryOak__36715.1622644181.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ScurryOak__36715.1622644181.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/ScurryOak__36715.1622644181.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'ScurryOak__36715.1622644181.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Scurry Oak&rdquo; a tu carrito
28174,Hunting Pack (foil),0,,https://naipes.winterland.cl/producto/hunting-pack-foil/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28173, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/HuntingPack__22808.1622643745.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/HuntingPack__22808.1622643745.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/HuntingPack__22808.1622643745.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/HuntingPack__22808.1622643745.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'HuntingPack__22808.1622643745.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Hunting Pack (foil)&rdquo; a tu carrito
28172,Hunting Pack,0,,https://naipes.winterland.cl/producto/hunting-pack-2/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28173, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/HuntingPack__22808.1622643745.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/HuntingPack__22808.1622643745.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/HuntingPack__22808.1622643745.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/HuntingPack__22808.1622643745.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'HuntingPack__22808.1622643745.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Hunting Pack&rdquo; a tu carrito
28167,Terramorph,0,,https://naipes.winterland.cl/producto/terramorph/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28168, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/Terramorph__02864.1622644409.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/Terramorph__02864.1622644409.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/Terramorph__02864.1622644409.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/Terramorph__02864.1622644409.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'Terramorph__02864.1622644409.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Terramorph&rdquo; a tu carrito
28165,Fae Offering,0,,https://naipes.winterland.cl/producto/fae-offering/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28166, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FaeOffering__85602.1622643547.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FaeOffering__85602.1622643547.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FaeOffering__85602.1622643547.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/FaeOffering__85602.1622643547.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'FaeOffering__85602.1622643547.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Fae Offering&rdquo; a tu carrito
28164,Glinting Creeper (foil),0,,https://naipes.winterland.cl/producto/glinting-creeper-foil/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28163, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/GlintingCreeper__27904.1622643689.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/GlintingCreeper__27904.1622643689.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/GlintingCreeper__27904.1622643689.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/GlintingCreeper__27904.1622643689.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'GlintingCreeper__27904.1622643689.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Glinting Creeper (foil)&rdquo; a tu carrito
28160,Glinting Creeper,0,,https://naipes.winterland.cl/producto/glinting-creeper/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28163, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/GlintingCreeper__27904.1622643689.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/GlintingCreeper__27904.1622643689.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/GlintingCreeper__27904.1622643689.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/GlintingCreeper__27904.1622643689.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'GlintingCreeper__27904.1622643689.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Glinting Creeper&rdquo; a tu carrito
28158,Squirrel Sanctuary,0,,https://naipes.winterland.cl/producto/squirrel-sanctuary/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28159, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSanctuary__80505.1622644292.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSanctuary__80505.1622644292.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSanctuary__80505.1622644292.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/SquirrelSanctuary__80505.1622644292.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'SquirrelSanctuary__80505.1622644292.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Squirrel Sanctuary&rdquo; a tu carrito
28157,Wren&#8217;s Run Hydra (foil),0,,https://naipes.winterland.cl/producto/wrens-run-hydra-foil/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28156, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/WrensRunHydra__94615.1622644599.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/WrensRunHydra__94615.1622644599.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/WrensRunHydra__94615.1622644599.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/WrensRunHydra__94615.1622644599.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'WrensRunHydra__94615.1622644599.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Wren&#8217;s Run Hydra (foil)&rdquo; a tu carrito
28155,Wren&#8217;s Run Hydra,0,,https://naipes.winterland.cl/producto/wrens-run-hydra/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28156, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/WrensRunHydra__94615.1622644599.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/WrensRunHydra__94615.1622644599.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/WrensRunHydra__94615.1622644599.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/WrensRunHydra__94615.1622644599.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'WrensRunHydra__94615.1622644599.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Wren&#8217;s Run Hydra&rdquo; a tu carrito
28154,Quirion Ranger (foil),0,,https://naipes.winterland.cl/producto/quirion-ranger-foil/,,,,False,CLP,$,0,",",.,$,,2800,2800,2800,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>2.800</span>",0,0,"[{'id': 28153, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/QuirionRanger__63050.1622644071.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/QuirionRanger__63050.1622644071.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/QuirionRanger__63050.1622644071.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/QuirionRanger__63050.1622644071.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'QuirionRanger__63050.1622644071.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Quirion Ranger (foil)&rdquo; a tu carrito
28152,Quirion Ranger,0,,https://naipes.winterland.cl/producto/quirion-ranger/,,,,False,CLP,$,0,",",.,$,,700,700,700,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>700</span>",0,0,"[{'id': 28153, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/QuirionRanger__63050.1622644071.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/QuirionRanger__63050.1622644071.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/QuirionRanger__63050.1622644071.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/QuirionRanger__63050.1622644071.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'QuirionRanger__63050.1622644071.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Quirion Ranger&rdquo; a tu carrito
28150,Flametongue Yearling (Sketch),0,,https://naipes.winterland.cl/producto/flametongue-yearling-sketch/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28151, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlametongueYearling350__45991.1622643581.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlametongueYearling350__45991.1622643581.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlametongueYearling350__45991.1622643581.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/FlametongueYearling350__45991.1622643581.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'FlametongueYearling350__45991.1622643581.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Flametongue Yearling (Sketch)&rdquo; a tu carrito
28148,Flametongue Yearling,0,,https://naipes.winterland.cl/producto/flametongue-yearling/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28149, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlametongueYearling__50355.1622643579.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlametongueYearling__50355.1622643579.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlametongueYearling__50355.1622643579.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/FlametongueYearling__50355.1622643579.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'FlametongueYearling__50355.1622643579.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Flametongue Yearling&rdquo; a tu carrito
28146,Blazing Rootwalla (retro),0,,https://naipes.winterland.cl/producto/blazing-rootwalla-retro/,,,,False,CLP,$,0,",",.,$,,700,700,700,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>700</span>",0,0,"[{'id': 28147, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlazingRootwalla404__93242.1622643284.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlazingRootwalla404__93242.1622643284.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlazingRootwalla404__93242.1622643284.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/BlazingRootwalla404__93242.1622643284.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'BlazingRootwalla404__93242.1622643284.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Blazing Rootwalla (retro)&rdquo; a tu carrito
28144,Blazing Rootwalla,0,,https://naipes.winterland.cl/producto/blazing-rootwalla/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28145, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlazingRootwalla__93068.1622643283.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlazingRootwalla__93068.1622643283.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/BlazingRootwalla__93068.1622643283.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/BlazingRootwalla__93068.1622643283.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'BlazingRootwalla__93068.1622643283.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Blazing Rootwalla&rdquo; a tu carrito
28142,Flame Blitz,0,,https://naipes.winterland.cl/producto/flame-blitz/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28143, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlameBlitz__16156.1622643572.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlameBlitz__16156.1622643572.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FlameBlitz__16156.1622643572.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/FlameBlitz__16156.1622643572.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'FlameBlitz__16156.1622643572.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Flame Blitz&rdquo; a tu carrito
28141,Strike It Rich (foil),0,,https://naipes.winterland.cl/producto/strike-it-rich-foil/,,,,False,CLP,$,0,",",.,$,,500,500,500,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>500</span>",0,0,"[{'id': 28140, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/StrikeItRich__15727.1622644320.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/StrikeItRich__15727.1622644320.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/StrikeItRich__15727.1622644320.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/StrikeItRich__15727.1622644320.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'StrikeItRich__15727.1622644320.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Strike It Rich (foil)&rdquo; a tu carrito
28139,Strike It Rich,0,,https://naipes.winterland.cl/producto/strike-it-rich/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28140, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/StrikeItRich__15727.1622644320.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/StrikeItRich__15727.1622644320.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/StrikeItRich__15727.1622644320.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/StrikeItRich__15727.1622644320.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'StrikeItRich__15727.1622644320.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Strike It Rich&rdquo; a tu carrito
28137,Fast // Furious (foil),0,,https://naipes.winterland.cl/producto/fast-furious-foil/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28136, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FastFurious__21634.1623101469.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FastFurious__21634.1623101469.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FastFurious__21634.1623101469.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/FastFurious__21634.1623101469.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'FastFurious__21634.1623101469.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Fast // Furious (foil)&rdquo; a tu carrito
28135,Fast // Furious,0,,https://naipes.winterland.cl/producto/fast-furious/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 28136, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FastFurious__21634.1623101469.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FastFurious__21634.1623101469.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/FastFurious__21634.1623101469.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/FastFurious__21634.1623101469.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'FastFurious__21634.1623101469.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Fast // Furious&rdquo; a tu carrito
